Subject,Problem,Onset,Answer,Choice,RT,Accurate
550,6,5.187,1,1,3.22,1
550,7,9.118,1,1,2.53,1
550,8,12.349,3,3,3.805,1
550,9,16.863,5,5,5.028,1
550,10,22.592,5,5,4.442,1
550,11,27.739,5,5,3.596,1
550,12,32.036,2,2,5.18,1
550,13,37.933,3,3,5.3,1
550,14,43.945,1,1,5.17,1
550,15,49.825,2,2,6.36,1
550,16,56.887,4,4,5.268,1
550,17,62.866,3,3,7.967,1
550,18,71.544,1,1,3.739,1
550,19,75.991,1,1,15.756,1
550,20,92.464,4,4,15.061,1
550,21,108.237,5,5,9.269,1
550,22,118.214,5,3,8.088,0
550,23,127.008,2,2,7.717,1
550,24,135.436,2,2,7.639,1
550,25,143.781,1,2,11.483,0
550,26,155.973,5,5,15.895,1
550,27,172.579,4,4,10.553,1
550,28,183.838,3,1,14.123,0
550,29,198.679,3,3,29.476,1
550,30,228.86,4,1,29.586,0
550,31,259.157,1,1,58.678,1
550,32,318.552,4,3,15.157,0
550,33,334.425,2,4,61.011,0
550,34,396.152,3,4,36.597,0
550,35,433.461,5,4,57.237,0
551,6,4.513,1,1,3.367,1
551,7,8.596,1,1,2.752,1
551,8,12.063,3,3,3.284,1
551,9,16.063,5,5,3.986,1
551,10,20.762,5,5,5.178,1
551,11,26.645,5,5,4.951,1
551,12,32.311,2,2,5.03,1
551,13,38.044,3,3,8.991,1
551,14,47.743,1,1,4.857,1
551,15,53.31,2,2,4.581,1
551,16,58.592,4,4,9.92,1
551,17,69.225,3,3,9.179,1
551,18,79.107,1,1,4.068,1
551,19,83.89,1,1,9.776,1
551,20,94.373,4,4,19.17,1
551,21,114.255,5,5,9.18,1
551,22,124.137,5,5,7.682,1
551,23,132.537,2,2,10.538,1
551,24,143.786,2,2,15.37,1
551,25,159.868,1,1,21.933,1
551,26,182.516,5,5,27.931,1
551,27,211.164,4,4,27.29,1
551,28,239.161,3,1,9.129,0
551,29,248.994,3,3,30.911,1
551,30,280.608,4,2,41.402,0
551,31,322.722,1,1,30.343,1
551,32,353.769,4,1,40.211,0
551,33,394.682,2,2,64.864,1
551,34,460.261,3,1,16.772,0
551,35,477.743,5,4,59.756,0
552,6,4.822,1,1,3.416,1
552,7,8.953,1,1,4.176,1
552,8,13.833,3,3,2.53,1
552,9,17.064,5,5,9.998,1
552,10,27.774,5,5,5.752,1
552,11,34.236,5,5,8.18,1
552,12,43.131,2,2,7.378,1
552,13,51.225,3,3,8.5,1
552,14,60.436,1,1,8.234,1
552,15,69.38,2,2,6.629,1
552,16,76.726,4,4,6.378,1
552,17,83.821,3,3,35.599,1
552,18,120.131,1,1,5.591,1
552,19,126.427,1,2,46.131,0
552,20,173.263,4,4,19.793,1
552,21,193.767,5,5,6.867,1
552,22,201.345,5,5,24.023,1
552,23,226.079,2,2,17.829,1
552,24,244.617,2,2,42.12,1
552,25,287.439,1,1,17.344,1
552,26,305.494,5,5,22.661,1
552,27,328.863,4,4,29.515,1
552,28,359.093,3,3,105.273,1
552,29,465.074,3,3,30.642,1
552,30,496.421,4,4,35.736,1
552,31,532.864,1,1,43.835,1
552,32,577.402,4,4,33.191,1
552,33,611.297,2,2,67.844,1
552,34,679.852,3,3,49.822,1
552,35,730.386,5,5,80.137,1
553,6,3.265,1,1,2.628,1
553,7,6.598,1,1,2.334,1
553,8,9.648,3,3,1.908,1
553,9,12.264,5,5,4.482,1
553,10,17.464,5,5,4.733,1
553,11,22.913,5,5,3.709,1
553,12,27.33,2,2,2.464,1
553,13,30.496,3,3,4.354,1
553,14,35.562,1,1,4.314,1
553,15,40.579,2,2,6.323,1
553,16,47.611,4,4,4.235,1
553,17,52.561,3,3,5.91,1
553,18,59.177,1,1,3.009,1
553,19,62.893,1,1,5.766,1
553,20,69.376,4,4,7.107,1
553,21,77.192,5,1,3.966,0
553,22,81.875,5,5,13.657,1
553,23,96.241,2,2,7.952,1
553,24,104.907,2,2,11.945,1
553,25,117.556,1,1,11.783,1
553,26,130.055,5,2,9.115,0
553,27,139.887,4,4,17.91,1
553,28,158.503,3,1,15.096,0
553,29,174.301,3,3,30.338,1
553,30,205.349,4,4,24.08,1
553,31,230.13,1,1,17.005,1
553,32,247.845,4,2,8.429,0
553,33,256.978,2,2,55.083,1
553,34,312.774,3,5,49.441,0
553,35,362.92,5,1,28.449,0
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN,NaN
555,6,4.88,1,1,4.246,1
555,7,9.83,1,1,3.145,1
555,8,13.679,3,3,2.656,1
555,9,17.046,5,5,2.994,1
555,10,20.745,5,5,4.853,1
555,11,26.312,5,5,3.458,1
555,12,30.478,2,4,2.592,0
555,13,33.778,3,3,6.475,1
555,14,40.961,1,1,4.485,1
555,15,46.16,2,2,3.8,1
555,16,50.676,4,4,5.035,1
555,17,56.426,3,3,5.869,1
555,18,63.009,1,1,3.56,1
555,19,67.275,1,1,11.346,1
555,20,79.324,4,4,10.336,1
555,21,90.373,5,5,7.697,1
555,22,98.772,5,5,9.939,1
555,23,109.422,2,2,11.063,1
555,24,121.187,2,2,7.214,1
555,25,129.103,1,1,8.638,1
555,26,138.453,5,5,16.952,1
555,27,156.118,4,4,36.028,1
555,28,192.848,3,3,5.941,1
555,29,199.498,3,3,15.3,1
555,30,215.513,4,3,17.223,0
555,31,233.445,1,3,24.908,0
555,32,259.06,4,4,13.452,1
555,33,273.225,2,4,11.841,0
555,34,285.774,3,2,13.138,0
555,35,299.623,5,1,20.459,0
556,6,4.237,1,1,3.882,1
556,7,8.834,1,1,2.993,1
556,8,12.532,3,3,2.31,1
556,9,15.546,5,5,4.636,1
556,10,20.893,5,5,5.253,1
556,11,26.856,5,5,3.881,1
556,12,31.453,2,2,3.641,1
556,13,35.8,3,3,4.236,1
556,14,40.747,1,1,3.841,1
556,15,45.294,2,4,4.737,0
556,16,50.74,4,4,5.855,1
556,17,57.303,3,3,9.503,1
556,18,67.513,1,1,3.623,1
556,19,71.843,1,1,7.054,1
556,20,79.605,4,4,18.897,1
556,21,99.209,5,5,13.757,1
556,22,113.683,5,5,7.207,1
556,23,121.594,2,2,13.139,1
556,24,135.435,2,2,8.005,1
556,25,144.146,1,1,12.949,1
556,26,157.804,5,5,10.821,1
556,27,169.33,4,4,14.684,1
556,28,184.72,3,3,16.662,1
556,29,202.092,3,3,24.127,1
556,30,226.926,4,4,48.733,1
556,31,276.361,1,2,75.371,0
556,32,352.445,4,4,28.833,1
556,33,381.992,2,2,45.378,1
556,34,428.079,3,2,92.783,0
556,35,521.569,5,5,59.067,1
557,6,3.945,1,1,2.926,1
557,7,7.578,1,1,2.332,1
557,8,10.611,3,1,2.801,0
557,9,14.128,5,5,3.362,1
557,10,18.194,5,5,2.728,1
557,11,21.627,5,5,2.95,1
557,12,25.293,2,2,3.312,1
557,13,29.31,3,3,7.994,1
557,14,38.009,1,1,2.728,1
557,15,41.442,2,2,5.708,1
557,16,47.858,4,4,5.553,1
557,17,54.124,3,4,6.182,0
557,18,61.024,1,5,7.564,0
557,19,69.29,1,1,7.085,1
557,20,77.089,4,4,11.226,1
557,21,89.022,5,5,8.077,1
557,22,97.804,5,5,3.769,1
557,23,102.287,2,2,4.609,1
557,24,107.604,2,1,4.433,0
557,25,112.753,1,1,6.234,1
557,26,119.702,5,5,12.617,1
557,27,133.035,4,4,21.48,1
557,28,155.233,3,3,20.483,1
557,29,176.432,3,1,14.782,0
557,30,191.93,4,5,21.735,0
557,31,214.379,1,3,22.697,0
557,32,237.793,4,3,26.919,0
557,33,265.425,2,5,21.858,0
557,34,287.989,3,3,19.894,1
557,35,308.588,5,3,25.502,0
558,6,4.698,1,1,3.263,1
558,7,8.662,1,1,2.409,1
558,8,11.777,3,3,3.663,1
558,9,16.14,5,5,3.06,1
558,10,19.905,5,5,6.441,1
558,11,27.05,5,5,2.678,1
558,12,30.431,2,2,4.149,1
558,13,35.295,3,3,7.184,1
558,14,43.19,1,1,3.751,1
558,15,47.653,2,2,3.497,1
558,16,51.867,4,4,7.449,1
558,17,60.029,3,3,9.267,1
558,18,70.005,1,1,3.985,1
558,19,74.702,1,1,8.345,1
558,20,83.763,4,4,13.699,1
558,21,98.171,5,5,11.953,1
558,22,110.829,5,5,14.122,1
558,23,125.653,2,2,7.289,1
558,24,133.648,2,1,8.282,0
558,25,142.642,1,1,10.172,1
558,26,153.518,5,5,15.104,1
558,27,169.325,4,4,65.643,1
558,28,235.682,3,3,25.815,1
558,29,262.215,3,3,33.965,1
558,30,296.892,4,3,28.798,0
558,31,326.406,1,4,34.505,0
558,32,361.617,4,3,20.107,0
558,33,382.437,2,2,9.865,1
558,34,393.013,3,3,1.244,1
558,35,394.962,5,3,6.377,0
559,6,4.678,1,1,4.248,1
559,7,9.628,1,1,2.581,1
559,8,12.911,3,3,3.307,1
559,9,16.927,5,5,4.697,1
559,10,22.327,5,5,8.333,1
559,11,31.376,5,5,3.739,1
559,12,35.826,2,2,4.434,1
559,13,40.975,3,3,4.722,1
559,14,46.408,1,1,8.324,1
559,15,55.441,2,2,5.047,1
559,16,61.19,4,4,9.754,1
559,17,71.656,3,3,7.312,1
559,18,79.672,1,1,3.246,1
559,19,83.622,1,1,28.026,1
559,20,112.353,4,4,9.36,1
559,21,122.419,5,5,12.108,1
559,22,135.234,5,3,11.852,0
559,23,147.8,2,2,27.033,1
559,24,175.548,2,2,14.636,1
559,25,190.897,1,2,10.605,0
559,26,202.212,5,5,20.092,1
559,27,223.011,4,5,44.652,0
559,28,268.374,3,2,40.309,0
559,29,309.387,3,1,26.719,0
559,30,336.818,4,4,46.092,1
559,31,383.614,1,1,56.449,1
559,32,440.777,4,4,29.164,1
559,33,470.658,2,3,69.79,0
559,34,541.152,3,1,36.524,0
559,35,578.382,5,3,48.239,0
560,6,4.391,1,1,3.501,1
560,7,8.605,1,1,3.253,1
560,8,12.569,3,3,3.621,1
560,9,16.9,5,5,8.581,1
560,10,26.194,5,5,5.917,1
560,11,32.823,5,5,4.065,1
560,12,37.603,2,2,5.551,1
560,13,43.865,3,3,5.043,1
560,14,49.612,1,1,3.626,1
560,15,53.942,2,2,5.901,1
560,16,60.555,4,4,5.984,1
560,17,67.25,3,3,19.132,1
560,18,87.088,1,1,3.626,1
560,19,91.418,1,1,7.496,1
560,20,99.629,4,4,9.812,1
560,21,110.156,5,5,9.892,1
560,22,120.766,5,5,19.016,1
560,23,140.486,2,2,11.547,1
560,24,152.745,2,2,16.318,1
560,25,169.767,1,1,13.823,1
560,26,184.308,5,5,33.968,1
560,27,218.985,4,4,21.44,1
560,28,241.138,3,3,49.169,1
560,29,291.022,3,3,25.28,1
560,30,317.005,4,4,14.594,1
560,31,332.312,1,5,56.478,0
560,32,389.508,4,4,17.529,1
560,33,407.746,2,5,44.181,0
560,34,452.634,3,5,52.045,0
560,35,505.383,5,4,59.042,0
561,6,5.127,1,1,3.229,1
561,7,9.06,1,1,4.896,1
561,8,14.659,3,3,2.716,1
561,9,18.092,5,5,4.556,1
561,10,23.359,5,5,5.161,1
561,11,29.225,5,5,3.669,1
561,12,33.608,2,2,3.04,1
561,13,37.358,3,3,7.693,1
561,14,45.757,1,1,3.675,1
561,15,50.14,2,1,2.127,0
561,16,52.973,4,4,5.966,1
561,17,59.656,3,3,5.881,1
561,18,66.239,1,1,2.688,1
561,19,69.638,1,1,10.337,1
561,20,80.687,4,4,23.062,1
561,21,104.452,5,5,10.051,1
561,22,115.218,5,5,7.223,1
561,23,123.151,2,2,7.738,1
561,24,131.6,2,2,11.114,1
561,25,143.416,1,2,11.108,0
561,26,155.232,5,5,27.163,1
561,27,183.096,4,4,17.015,1
561,28,200.828,3,3,24.873,1
561,29,226.409,3,1,27.833,0
561,30,254.957,4,4,51.967,1
561,31,307.636,1,4,45.381,0
561,32,353.732,4,1,26.327,0
561,33,380.764,2,2,61.588,1
561,34,443.059,3,2,60.349,0
561,35,504.121,5,3,122.889,0
562,6,4.916,1,1,5.016,1
562,7,10.645,1,1,2.206,1
562,8,13.56,3,3,2.363,1
562,9,16.625,5,5,3.547,1
562,10,20.888,5,5,4.862,1
562,11,26.451,5,5,4.031,1
562,12,31.198,2,2,3.928,1
562,13,35.829,3,3,8.718,1
562,14,45.256,1,1,4.354,1
562,15,50.319,2,2,3.674,1
562,16,54.7,4,4,6.816,1
562,17,62.228,3,3,12.715,1
562,18,75.653,1,1,5.357,1
562,19,81.716,1,1,8.864,1
562,20,91.293,4,4,16.944,1
562,21,108.948,5,5,4.531,1
562,22,114.195,5,5,5.289,1
562,23,120.191,2,2,13.276,1
562,24,134.182,2,2,10.571,1
562,25,145.458,1,1,8.885,1
562,26,155.051,5,5,13.049,1
562,27,168.809,4,5,9.222,0
562,28,178.736,3,3,23.954,1
562,29,203.404,3,3,19.576,1
562,30,223.69,4,4,35.226,1
562,31,259.634,1,4,87.041,0
562,32,347.377,4,1,30.799,0
562,33,378.89,2,5,76.507,0
562,34,456.106,3,3,90.103,1
562,35,546.914,5,4,77.262,0
563,6,4.858,1,1,4.401,1
563,7,9.971,1,1,3.083,1
563,8,13.769,3,3,2.66,1
563,9,17.133,5,5,3.329,1
563,10,21.164,5,5,4.303,1
563,11,26.178,5,5,3.549,1
563,12,30.442,2,2,2.538,1
563,13,33.689,3,3,6.847,1
563,14,41.251,1,1,7.164,1
563,15,49.13,2,2,4.091,1
563,16,53.926,4,4,6.641,1
563,17,61.272,3,5,6.259,0
563,18,68.234,1,1,3.086,1
563,19,72.031,1,1,9.787,1
563,20,82.525,4,4,17.614,1
563,21,100.846,5,5,7.243,1
563,22,108.791,5,5,10.971,1
563,23,120.467,2,2,13.456,1
563,24,134.624,2,2,16.725,1
563,25,152.063,1,1,20.491,1
563,26,173.266,5,5,23.264,1
563,27,197.234,4,4,56.154,1
563,28,254.097,3,3,27.047,1
563,29,281.846,3,3,23.431,1
563,30,305.98,4,1,20.766,0
563,31,327.45,1,1,154.622,1
563,32,482.783,4,1,19.778,0
563,33,503.27,2,5,92.708,0
563,34,596.692,3,5,88.577,0
563,35,685.985,5,2,110.718,0
564,6,5.863,1,1,5.014,1
564,7,11.579,1,1,2.453,1
564,8,14.745,3,3,4.44,1
564,9,19.895,5,5,11.031,1
564,10,31.627,5,5,5.47,1
564,11,37.81,5,5,3.941,1
564,12,42.46,2,2,4.38,1
564,13,47.543,3,3,8.972,1
564,14,57.225,1,1,3.923,1
564,15,61.858,2,2,4.472,1
564,16,67.041,4,4,10.332,1
564,17,78.073,3,3,7.987,1
564,18,86.773,1,1,4.339,1
564,19,91.823,1,1,7.755,1
564,20,100.289,4,4,9.722,1
564,21,110.721,5,3,8.055,0
564,22,119.487,5,5,22.006,1
564,23,142.202,2,2,15.914,1
564,24,158.834,2,2,7.548,1
564,25,167.083,1,1,18.943,1
564,26,186.732,5,5,10.407,1
564,27,197.847,4,4,25.082,1
564,28,223.646,3,3,46.852,1
564,29,271.208,3,4,60.685,0
564,30,332.603,4,4,85.157,1
564,31,418.463,1,1,117.133,1
564,32,536.304,4,4,14.285,1
564,33,551.303,2,5,41.116,0
564,34,593.133,3,2,56.093,0
564,35,649.928,5,1,31.423,0
565,6,3.906,1,1,2.938,1
565,7,7.554,1,1,2.476,1
565,8,10.752,3,3,3.219,1
565,9,14.683,5,5,3.306,1
565,10,18.697,5,1,3.893,0
565,11,23.294,5,5,3.535,1
565,12,27.541,2,2,3.352,1
565,13,31.622,3,3,3.798,1
565,14,36.136,1,1,3.815,1
565,15,40.666,2,2,2.796,1
565,16,44.164,4,4,4.476,1
565,17,49.344,3,3,8.035,1
565,18,58.088,1,1,4.106,1
565,19,62.902,1,1,6.463,1
565,20,70.08,4,4,7.121,1
565,21,77.909,5,5,6.071,1
565,22,84.688,5,3,6.731,0
565,23,92.133,2,2,7.586,1
565,24,100.427,2,4,8.023,0
565,25,109.155,1,5,8.098,0
565,26,117.966,5,5,12.762,1
565,27,131.441,4,4,17.13,1
565,28,149.279,3,1,15.19,0
565,29,165.186,3,3,10.909,1
565,30,176.811,4,2,18.998,0
565,31,196.532,1,1,19.651,1
565,32,216.902,4,2,9.467,0
565,33,227.079,2,4,13.814,0
565,34,241.603,3,5,17.807,0
565,35,260.124,5,5,10.757,1
566,6,4.231,1,1,3.099,1
566,7,8.048,1,1,3.157,1
566,8,11.931,3,3,2.751,1
566,9,15.397,5,5,3.494,1
566,10,19.613,5,5,3.833,1
566,11,24.163,5,5,3.441,1
566,12,28.313,2,2,4.628,1
566,13,33.646,3,3,4.915,1
566,14,39.262,1,1,3.627,1
566,15,43.595,2,2,2.511,1
566,16,46.811,4,4,3.98,1
566,17,51.511,3,3,5.822,1
566,18,58.044,1,1,5.932,1
566,19,64.693,1,1,7.326,1
566,20,72.726,4,5,11.555,0
566,21,84.992,5,5,11.958,1
566,22,97.657,5,3,6.049,0
566,23,104.423,2,2,5.316,1
566,24,110.456,2,4,5.523,0
566,25,116.689,1,1,9.807,1
566,26,127.205,5,5,10.803,1
566,27,138.721,4,4,8.712,1
566,28,148.136,3,3,12.764,1
566,29,161.619,3,1,18.521,0
566,30,180.851,4,4,17.336,1
566,31,198.899,1,4,36.798,0
566,32,236.413,4,3,15.473,0
566,33,252.595,2,1,15.932,0
566,34,269.244,3,3,10.767,1
566,35,280.726,5,3,16.405,0
567,6,5.845,1,1,5.279,1
567,7,11.827,1,1,5.532,1
567,8,18.077,3,3,2.573,1
567,9,21.36,5,5,7.888,1
567,10,29.959,5,5,7.009,1
567,11,37.675,5,5,3.536,1
567,12,41.925,2,2,9.641,1
567,13,52.274,3,3,5.017,1
567,14,58.007,1,1,4.797,1
567,15,63.507,2,2,9.839,1
567,16,74.056,4,5,5.076,0
567,17,79.839,3,3,6.056,1
567,18,86.605,1,1,1.877,1
567,19,89.188,1,1,5.957,1
567,20,95.854,4,4,32.78,1
567,21,129.352,5,1,8.629,0
567,22,138.684,5,5,14.174,1
567,23,153.566,2,2,20.06,1
567,24,174.331,2,2,14.246,1
567,25,189.28,1,1,15.444,1
567,26,205.429,5,5,23.819,1
567,27,229.96,4,4,30.584,1
567,28,261.258,3,3,38.967,1
567,29,300.938,3,4,31.12,0
567,30,332.769,4,4,14.401,1
567,31,347.884,1,1,12.037,1
567,32,360.633,4,1,15.005,0
567,33,376.349,2,2,52.759,1
567,34,429.811,3,3,46.647,1
567,35,477.174,5,3,29.499,0
568,6,4.381,1,1,2.932,1
568,7,8.029,1,1,3.979,1
568,8,12.709,3,3,2.11,1
568,9,15.524,5,5,3.363,1
568,10,19.588,5,5,5.115,1
568,11,25.418,5,5,3.231,1
568,12,29.365,2,2,8.244,1
568,13,38.326,3,3,7.444,1
568,14,46.488,1,1,8.365,1
568,15,55.565,2,4,3.906,0
568,16,60.179,4,4,7.072,1
568,17,67.957,3,3,8.629,1
568,18,77.301,1,2,3.013,0
568,19,81.015,1,1,4.795,1
568,20,86.512,4,4,9.037,1
568,21,96.255,5,5,13.959,1
568,22,110.929,5,5,10.452,1
568,23,122.089,2,2,8.322,1
568,24,131.116,2,2,7.648,1
568,25,139.477,1,1,17.754,1
568,26,157.949,5,5,11.305,1
568,27,169.958,4,4,39.958,1
568,28,210.632,3,1,11.677,0
568,29,223.023,3,5,44.926,0
568,30,268.661,4,4,45.129,1
568,31,314.498,1,1,30.645,1
568,32,345.844,4,5,23.718,0
568,33,370.278,2,2,48.667,1
568,34,419.663,3,3,15.701,1
568,35,436.069,5,4,19.184,0
569,6,4.491,1,1,4.688,1
569,7,9.888,1,3,2.682,0
569,8,13.286,3,3,3.634,1
569,9,17.633,5,5,6.099,1
569,10,24.445,5,5,8.768,1
569,11,33.922,5,5,2.891,1
569,12,37.52,2,2,11.947,1
569,13,50.179,3,3,9.374,1
569,14,60.255,1,1,3.855,1
569,15,64.819,2,2,6.848,1
569,16,72.381,4,4,4.469,1
569,17,77.561,3,3,16.412,1
569,18,94.683,1,1,4.375,1
569,19,99.763,1,1,14.233,1
569,20,114.704,4,4,21.643,1
569,21,137.056,5,5,28.26,1
569,22,166.021,5,5,14.527,1
569,23,181.261,2,2,13.491,1
569,24,195.468,2,2,17.595,1
569,25,213.773,1,1,31.269,1
569,26,245.752,5,5,26.025,1
569,27,272.485,4,4,43.784,1
569,28,316.973,3,3,53.358,1
569,29,371.038,3,3,25.891,1
569,30,397.638,4,4,88.179,1
569,31,486.53,1,1,201.196,1
569,32,688.433,4,4,53.004,1
569,33,742.148,2,3,123.802,0
569,34,866.668,3,5,107.66,0
569,35,975.031,5,5,139.235,1
570,6,5.931,1,1,3.142,1
570,7,9.78,1,1,2.452,1
570,8,12.947,3,3,3.559,1
570,9,17.213,5,5,3.649,1
570,10,21.58,5,5,2.776,1
570,11,25.063,5,5,2.98,1
570,12,28.746,2,2,4.19,1
570,13,33.645,3,3,6.594,1
570,14,40.945,1,1,4.419,1
570,15,46.078,2,2,7.552,1
570,16,54.344,4,4,6.598,1
570,17,61.643,3,3,6.652,1
570,18,69.009,1,1,4.35,1
570,19,74.075,1,1,9.595,1
570,20,84.375,4,4,10.134,1
570,21,95.224,5,5,6.499,1
570,22,102.44,5,5,11.613,1
570,23,114.756,2,2,16.543,1
570,24,132.004,2,2,13.428,1
570,25,146.136,1,1,8.822,1
570,26,155.669,5,5,14.735,1
570,27,171.118,4,4,22.486,1
570,28,194.316,3,3,13.829,1
570,29,208.848,3,3,8.924,1
570,30,218.481,4,4,14.088,1
570,31,233.28,1,5,29.253,0
570,32,263.244,4,4,11.624,1
570,33,275.576,2,2,31.336,1
570,34,307.624,3,4,26.004,0
570,35,334.338,5,3,19.644,0
571,6,5.291,1,1,4.022,1
571,7,10.024,1,1,2.11,1
571,8,12.84,3,3,3.613,1
571,9,17.156,5,5,3.075,1
571,10,20.939,5,5,5.503,1
571,11,27.156,5,5,13.258,1
571,12,41.121,2,2,7.649,1
571,13,49.487,3,3,7.571,1
571,14,57.77,1,1,4.46,1
571,15,62.936,2,2,2.687,1
571,16,66.336,4,4,6.324,1
571,17,73.369,3,3,22.121,1
571,18,96.2,1,1,2.372,1
571,19,99.283,1,1,5.679,1
571,20,105.666,4,4,5.553,1
571,21,111.932,5,5,6.718,1
571,22,119.365,5,3,3.84,0
571,23,123.915,2,3,11.755,0
571,24,136.38,2,2,6.308,1
571,25,143.396,1,1,8.786,1
571,26,152.896,5,5,15.333,1
571,27,168.944,4,4,6.861,1
571,28,176.51,3,3,4.265,1
571,29,181.477,3,3,18.429,1
571,30,200.609,4,4,15.408,1
571,31,216.724,1,1,17.375,1
571,32,234.806,4,2,6.589,0
571,33,242.105,2,4,6.677,0
571,34,249.488,3,2,6.74,0
571,35,256.937,5,5,20.794,1
573,6,3.829,1,1,2.891,1
573,7,7.428,1,1,2.676,1
573,8,10.811,3,1,2.526,0
573,9,14.044,5,5,6.991,1
573,10,21.744,5,5,3.261,1
573,11,25.71,5,5,2.477,1
573,12,28.893,2,2,4.633,1
573,13,34.243,3,3,3.07,1
573,14,38.026,1,1,4.386,1
573,15,43.126,2,2,4.414,1
573,16,48.242,4,4,4.635,1
573,17,53.591,3,3,12.854,1
573,18,67.157,1,1,3.831,1
573,19,71.69,1,1,10.391,1
573,20,82.789,4,4,8.754,1
573,21,92.255,5,5,7.592,1
573,22,100.554,5,5,8.539,1
573,23,109.804,2,2,8.076,1
573,24,118.586,2,2,7.482,1
573,25,126.769,1,1,6.411,1
573,26,133.885,5,5,10.457,1
573,27,145.051,4,5,13.579,0
573,28,159.333,3,3,9.868,1
573,29,169.916,3,3,10.553,1
573,30,181.181,4,4,30.707,1
573,31,212.596,1,1,11.339,1
573,32,224.644,4,4,20.675,1
573,33,246.026,2,1,36.292,0
573,34,283.023,3,4,10.273,0
573,35,294.006,5,4,14.496,0
574,6,4.173,1,1,3.547,1
574,7,8.423,1,1,2.902,1
574,8,12.04,3,3,2.282,1
574,9,15.039,5,5,3.494,1
574,10,19.239,5,5,3.497,1
574,11,23.439,5,5,2.78,1
574,12,26.922,2,2,4.415,1
574,13,32.038,3,3,7.629,1
574,14,40.371,1,1,4.574,1
574,15,45.654,2,2,5.006,1
574,16,51.37,4,4,7.242,1
574,17,59.319,3,3,3.548,1
574,18,63.569,1,1,4.438,1
574,19,68.718,1,1,9.691,1
574,20,79.118,4,4,9.033,1
574,21,88.867,5,5,5.745,1
574,22,95.316,5,5,11.624,1
574,23,107.649,2,2,11.016,1
574,24,119.381,2,2,9.985,1
574,25,130.08,1,1,12.007,1
574,26,142.796,5,5,14.751,1
574,27,158.261,4,4,9.386,1
574,28,168.361,3,3,28.679,1
574,29,197.742,3,3,19.154,1
574,30,217.607,4,1,15.023,0
574,31,233.339,1,5,38.847,0
574,32,272.902,4,1,29.651,0
574,33,303.267,2,5,29.225,0
574,34,333.198,3,4,38.792,0
574,35,372.695,5,3,98.647,0
575,6,4.507,1,1,3.408,1
575,7,8.624,1,1,3.915,1
575,8,13.24,3,3,3.298,1
575,9,17.24,5,5,4.796,1
575,10,22.739,5,5,5.483,1
575,11,28.939,5,5,3.607,1
575,12,33.255,2,2,4.048,1
575,13,38.005,3,3,4.41,1
575,14,43.121,1,1,3.454,1
575,15,47.288,2,2,5.949,1
575,16,53.953,4,4,3.818,1
575,17,58.487,3,3,7.618,1
575,18,66.819,1,1,3.476,1
575,19,71.002,1,1,7.473,1
575,20,79.185,4,4,15.668,1
575,21,95.567,5,5,5.555,1
575,22,101.833,5,5,8.895,1
575,23,111.433,2,2,7.262,1
575,24,119.399,2,2,8.459,1
575,25,128.565,1,5,8.766,0
575,26,138.047,5,5,11.616,1
575,27,150.38,4,4,17.925,1
575,28,169.012,3,1,16.031,0
575,29,185.761,3,3,22.687,1
575,30,209.159,4,1,24.372,0
575,31,234.24,1,4,10.506,0
575,32,245.456,4,3,7.296,0
575,33,253.455,2,2,21.313,1
575,34,275.47,3,5,25.507,0
575,35,301.685,5,1,47.098,0
576,6,4.227,1,1,1.863,1
576,7,6.793,1,1,2.038,1
576,8,9.543,3,3,3.366,1
576,9,13.626,5,5,2.865,1
576,10,17.192,5,5,4.874,1
576,11,22.775,5,5,2.035,1
576,12,25.525,2,2,4.885,1
576,13,31.125,3,3,8.399,1
576,14,40.241,1,1,4.896,1
576,15,45.84,2,2,2.91,1
576,16,49.457,4,4,2.489,1
576,17,52.656,3,5,2.739,0
